,price,year,kms,fuel,city,tags,starting_emi,company,car_name,cc
1866,804000.0,2020,26656,Petrol,Ahmedabad,No Tag,13350,Hyundai,Venue  ,1.2
1867,847000.0,2022,4044,Petrol,Ahmedabad,No Tag,14065,Renault,Kiger  ,
1868,369000.0,2013,66137,Petrol,Ahmedabad,Home Test Drive,6122,Honda,Amaze  ,1.2
1869,383000.0,2021,12793,Petrol,Ahmedabad,No Tag,6360,Maruti Suzuki,Alto  ,
1870,596000.0,2018,96692,Petrol,Ahmedabad,Home Test Drive,9897,Maruti Suzuki,Baleno  ,1.2
1871,618000.0,2019,41880,Petrol,Ahmedabad,Home Test Drive,10262,Maruti Suzuki,Baleno  ,1.2
1872,574000.0,2017,48212,Petrol,Ahmedabad,Home Test Drive,9538,Maruti Suzuki,Dzire  ,
1873,661000.0,2019,34973,Petrol,Ahmedabad,Home Test Drive,10975,Tata,Nexon  ,
1874,520000.0,2014,22123,Petrol,Ahmedabad,No Tag,8635,Volkswagen,Vento  ,
1875,901000.0,2016,40871,Petrol,Ahmedabad,Home Test Drive,,Volkswagen,Vento  ,
1876,1183000.0,2016,58145,Diesel,Ahmedabad,Home Test Drive,,Mahindra,XUV500  ,
1877,598000.0,2015,45963,Petrol,Ahmedabad,Home Test Drive,,Hyundai,Verna  ,1.6
1878,505000.0,2013,90128,Petrol,Ahmedabad,Home Test Drive,8389,Honda,City  ,1.5
1879,298000.0,2016,23531,Petrol,Ahmedabad,Quality Report,4948,Hyundai,Eon  ,
1880,298000.0,2016,23531,Petrol,Ahmedabad,Quality Report,4948,Hyundai,Eon  ,
1881,375000.0,2013,66950,Petrol,Ahmedabad,No Tag,6227,Maruti Suzuki,Swift  ,
1882,385000.0,2011,49034,Diesel,Ahmedabad,No Tag,,Maruti Suzuki,Swift  ,
1883,370000.0,2014,46057,Petrol,Ahmedabad,Home Test Drive,6142,Hyundai,Grand i10,1.2
1884,340000.0,2013,29449,Diesel,Ahmedabad,Home Test Drive,5647,Maruti Suzuki,Swift  ,
1885,1175000.0,2019,25086,Petrol,Ahmedabad,Home Test Drive,19509,Kia,Seltos  ,1.5
1886,369000.0,2014,81145,Petrol,Ahmedabad,Home Test Drive,6127,Hyundai,Grand i10,1.2
1887,494000.0,2016,23375,Petrol,Ahmedabad,Home Test Drive,8207,Maruti Suzuki,Baleno  ,1.2
1888,559000.0,2015,35907,Petrol,Ahmedabad,Home Test Drive,9276,Hyundai,i20  ,1.2
1889,492000.0,2016,28805,Petrol,Ahmedabad,Home Test Drive,8170,Maruti Suzuki,Swift  ,
1890,707000.0,2020,18025,Petrol,Ahmedabad,Quality Report,11740,Maruti Suzuki,Baleno  ,1.2
1891,726000.0,2017,17117,Petrol,Ahmedabad,Home Test Drive,12054,Honda,WR-V  ,
1892,687000.0,2017,61500,Diesel,Ahmedabad,Home Test Drive,11403,Maruti Suzuki,Vitara Brezza,
1893,337000.0,2010,48252,Petrol,Ahmedabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1894,506000.0,2013,39755,Petrol,Ahmedabad,Home Test Drive,8397,Honda,City  ,1.5
1895,411000.0,2010,111856,Petrol,Ahmedabad,No Tag,,Volkswagen,Vento  ,
1896,328000.0,2012,60647,Diesel,Ahmedabad,No Tag,,Volkswagen,Polo  ,1.2
1897,386000.0,2014,67635,Petrol,Ahmedabad,Home Test Drive,6416,Maruti Suzuki,Swift  ,
1898,310000.0,2012,57363,Petrol,Ahmedabad,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
1899,298000.0,2010,29450,Petrol,Ahmedabad,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
1900,430000.0,2014,51235,Petrol,Ahmedabad,Home Test Drive,7135,Hyundai,Xcent  ,1.2
1901,384000.0,2011,42351,Petrol,Ahmedabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1902,270000.0,2011,38851,Diesel,Ahmedabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1903,699000.0,2017,77611,Diesel,Ahmedabad,Home Test Drive,11608,Honda,WR-V  ,
1904,333000.0,2011,93313,Petrol,Ahmedabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1905,332000.0,2013,79969,Petrol,Ahmedabad,Home Test Drive,5513,Maruti Suzuki,Swift  ,
1906,895000.0,2014,87763,Diesel,Ahmedabad,Home Test Drive,14862,Mahindra,XUV500  ,
1907,211000.0,2012,37009,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i10  ,1.2
1908,265000.0,2011,73262,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i10  ,
1909,286000.0,2013,45175,Petrol,Ahmedabad,Home Test Drive,4752,Maruti Suzuki,Wagon R,1.0
1910,714000.0,2017,36607,Diesel,Ahmedabad,Great Price,11853,Honda,WR-V  ,
1911,322000.0,2019,19862,Petrol,Ahmedabad,Home Test Drive,5352,Maruti Suzuki,Alto  ,
1912,262000.0,2011,41065,Petrol,Ahmedabad,No Tag,,Maruti Suzuki,Wagon R,1.0
1913,388000.0,2015,45428,Petrol,Ahmedabad,No Tag,6443,Maruti Suzuki,Swift  ,
1914,433000.0,2018,11586,Petrol,Ahmedabad,Home Test Drive,7189,Maruti Suzuki,Eeco  ,
1915,363000.0,2018,29552,Petrol,Ahmedabad,Home Test Drive,6028,Renault,Kwid  ,1.0
1916,446000.0,2011,84188,Diesel,Ahmedabad,Home Test Drive,,Hyundai,Verna  ,1.6
1917,199000.0,2011,2147483647,Petrol,Ahmedabad,No Tag,,Maruti Suzuki,Alto  ,
1918,198000.0,2010,28525,Petrol,Ahmedabad,No Tag,,Maruti Suzuki,Alto  ,
1919,348000.0,2013,84226,Petrol,Ahmedabad,Home Test Drive,5782,Maruti Suzuki,Swift  ,
1920,347000.0,2012,59831,Petrol,Ahmedabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1921,267000.0,2011,41505,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i10  ,1.2
1922,291000.0,2014,55825,Petrol,Ahmedabad,Home Test Drive,4832,Maruti Suzuki,Wagon R,1.0
1923,581000.0,2015,34159,Petrol,Ahmedabad,Home Test Drive,9648,Maruti Suzuki,Ciaz  ,
1924,469000.0,2015,50277,Petrol,Ahmedabad,Quality Report,7788,Maruti Suzuki,Swift  ,
1925,458000.0,2018,11949,Petrol,Ahmedabad,Home Test Drive,7605,Maruti Suzuki,Ignis  ,1.2
1926,414000.0,2015,70490,Diesel,Ahmedabad,Home Test Drive,6881,Hyundai,Xcent  ,
1927,384000.0,2013,59030,Petrol,Ahmedabad,Home Test Drive,6373,Maruti Suzuki,Swift  ,
1928,604000.0,2018,41040,Petrol,Ahmedabad,Home Test Drive,10030,Maruti Suzuki,Dzire  ,
1929,209000.0,2012,51229,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i10  ,
1930,205000.0,2010,97784,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i10  ,1.2
1931,372000.0,2015,76868,Petrol,Ahmedabad,Home Test Drive,6171,Hyundai,Grand i10,1.2
1932,719000.0,2021,13147,Petrol,Ahmedabad,Quality Report,11940,Maruti Suzuki,Baleno  ,1.2
1933,438000.0,2011,43208,Petrol,Ahmedabad,Home Test Drive,,Honda,City  ,1.5
1934,435000.0,2012,97771,Petrol,Ahmedabad,Home Test Drive,,Honda,City  ,1.5
1935,476000.0,2017,42678,Petrol,Ahmedabad,Quality Report,7904,Maruti Suzuki,Swift  ,
1936,299000.0,2016,29588,Petrol,Ahmedabad,Home Test Drive,4965,Maruti Suzuki,Alto  ,
1937,234000.0,2014,18106,Petrol,Ahmedabad,Home Test Drive,3894,Maruti Suzuki,Alto  ,
1938,234000.0,2015,35260,Petrol,Ahmedabad,Home Test Drive,3885,Maruti Suzuki,Alto  ,
1939,233000.0,2012,15314,Petrol,Ahmedabad,Home Test Drive,,Maruti Suzuki,Alto  ,
1940,363000.0,2013,58099,Petrol,Ahmedabad,Home Test Drive,6028,Honda,Amaze  ,1.2
1941,260000.0,2011,95053,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i20  ,1.2
1942,362000.0,2014,68160,Petrol,Ahmedabad,Home Test Drive,6011,Honda,Amaze  ,1.2
1943,644000.0,2016,85486,Diesel,Ahmedabad,Home Test Drive,10694,Maruti Suzuki,Vitara Brezza,
1944,208000.0,2010,49822,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i10  ,1.2
1945,295000.0,2012,14030,Petrol,Ahmedabad,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
1946,749000.0,2020,10477,Petrol,Ahmedabad,No Tag,12446,Tata,Altroz  ,
1947,345000.0,2013,76088,Petrol,Ahmedabad,No Tag,5729,Maruti Suzuki,Swift  ,
1948,845000.0,2022,3656,Petrol,Ahmedabad,Home Test Drive,14032,Honda,Amaze  ,1.2
1949,497000.0,2019,21973,Petrol,Ahmedabad,Home Test Drive,8253,Maruti Suzuki,Wagon R,1.0
1950,565000.0,2019,12541,Petrol,Ahmedabad,Home Test Drive,9382,Hyundai,Santro  ,
1951,516000.0,2018,20974,Petrol,Ahmedabad,Home Test Drive,8569,Hyundai,Grand i10,1.2
1952,243000.0,2011,69212,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i10  ,1.2
1953,1042000.0,2017,79448,Petrol,Ahmedabad,Home Test Drive,17304,Hyundai,Creta  ,1.6
1954,362000.0,2015,37085,Petrol,Ahmedabad,Home Test Drive,6011,Hyundai,i10  ,
1955,467000.0,2015,37736,Petrol,Ahmedabad,Home Test Drive,7755,Honda,Jazz  ,
1956,372000.0,2014,95868,Petrol,Ahmedabad,Home Test Drive,6184,Hyundai,Grand i10,1.2
1957,440000.0,2013,71893,Petrol,Ahmedabad,Home Test Drive,7306,Honda,City  ,1.5
1958,416000.0,2011,36819,Petrol,Ahmedabad,Home Test Drive,,Honda,City  ,1.5
1959,484000.0,2015,46924,Petrol,Ahmedabad,Home Test Drive,8035,Honda,Jazz  ,
1960,630000.0,2017,39167,Petrol,Ahmedabad,Home Test Drive,10457,Honda,WR-V  ,
1961,492000.0,2020,33114,Petrol,Ahmedabad,No Tag,8170,Maruti Suzuki,Eeco  ,
1962,628000.0,2018,45309,Petrol,Ahmedabad,Quality Report,10428,Honda,Amaze  ,1.2
1963,505000.0,2017,84496,Petrol,Ahmedabad,Quality Report,8386,Maruti Suzuki,Ignis  ,1.2
1964,190000.0,2010,49447,Petrol,Ahmedabad,Home Test Drive,,Hyundai,i10  ,1.2
1965,581000.0,2019,28387,Petrol,Ahmedabad,Home Test Drive,9643,Renault,Triber  ,
1966,461000.0,2018,58866,Petrol,Ahmedabad,Home Test Drive,7655,Maruti Suzuki,Ignis  ,1.2
1967,745000.0,2021,20107,Petrol,Ahmedabad,Home Test Drive,12371,Toyota,Glanza  ,
1968,2159000.0,2021,3044,Petrol,Ahmedabad,Home Test Drive,35862,Hyundai,Alcazar  ,2.0
1969,807000.0,2022,2792,Petrol,Ahmedabad,Home Test Drive,13403,Hyundai,Aura  ,1.2
1970,545000.0,2015,43222,Petrol,Ahmedabad,No Tag,9048,Maruti Suzuki,Ciaz  ,
1971,580000.0,2019,10149,Petrol,Ahmedabad,Home Test Drive,9631,Renault,Triber  ,
1972,497000.0,2015,56772,Petrol,Ahmedabad,No Tag,8256,Maruti Suzuki,Baleno  ,1.2
1973,724000.0,2020,89,Petrol,Ahmedabad,Home Test Drive,12031,Toyota,Glanza  ,
1974,210000.0,2009,21473,Petrol,Ahmedabad,Great Price,,Hyundai,i10  ,
1975,482000.0,2015,55894,Petrol,Ahmedabad,Home Test Drive,8002,Honda,Jazz  ,
1976,580000.0,2018,28851,Diesel,Kolkata,No Tag,9631,Maruti Suzuki,Swift  ,
1977,1200000.0,2015,50965,Diesel,Kolkata,Great Price,19928,Volvo,V40  ,
1978,799000.0,2019,28224,Petrol,Kolkata,No Tag,13268,Hyundai,Venue  ,1.0
1979,215000.0,2014,53000,Petrol,Kolkata,No Tag,3570,Ford,Fiesta  ,1.6
1980,500000.0,2018,50000,Petrol,Kolkata,Home Test Drive,8303,Honda,WR-V  ,
1981,650000.0,2017,76810,Diesel,Kolkata,No Tag,10794,Skoda,Rapid  ,1.5
1982,700000.0,2018,47200,Petrol,Kolkata,No Tag,11624,Honda,City  ,
1983,700000.0,2018,64212,Diesel,Kolkata,No Tag,11624,Tata,Hexa  ,
1984,820000.0,2019,47147,Petrol,Kolkata,Home Test Drive,13617,Hyundai,Venue  ,1.0
1985,440000.0,2018,23894,Petrol,Kolkata,Home Test Drive,7306,Honda,Jazz  ,
1986,1200000.0,2019,11193,Petrol,Kolkata,Home Test Drive,19928,Jeep,Compass Sport,1.4
1987,900000.0,2018,78294,Diesel,Kolkata,Home Test Drive,14946,Jeep,Compass Sport,2.0
1988,1050000.0,2019,21751,Diesel,Kolkata,Home Test Drive,17437,Mahindra,XUV300  ,1.5
1989,245000.0,2018,38863,Petrol,Kolkata,Home Test Drive,4068,Maruti Suzuki,Alto  ,
1990,770000.0,2020,29859,Petrol,Kolkata,Great Price,12787,Tata,Nexon  ,
1991,750000.0,2018,60040,Petrol,Kolkata,Great Price,12455,Hyundai,Creta  ,1.6
1992,920000.0,2019,65094,Diesel,Kolkata,Home Test Drive,15278,Hyundai,Verna  ,1.6
1993,320000.0,2016,97745,Petrol,Kolkata,Home Test Drive,5314,Maruti Suzuki,Wagon R,1.0
1994,150000.0,2014,38863,Petrol,Kolkata,Home Test Drive,2491,Hyundai,Eon  ,
1995,330000.0,2016,38000,Petrol,Kolkata,No Tag,5480,Hyundai,i10  ,
1996,600000.0,2019,24182,Diesel,Kolkata,Great Price,9964,Maruti Suzuki,Ciaz  ,1.3
1997,90000.0,2003,50250,Petrol,Kolkata,Just Arrived,,Hyundai,Santro  ,
1998,360000.0,2015,86866,Petrol,Kolkata,Home Test Drive,5978,Maruti Suzuki,Wagon R,1.0
1999,870000.0,2019,27095,Diesel,Kolkata,Home Test Drive,14447,Maruti Suzuki,Ciaz  ,1.3
2000,299000.0,2012,35982,Petrol,Kolkata,No Tag,,Hyundai,i20  ,1.2
2001,299000.0,2014,44480,Petrol,Kolkata,No Tag,4965,Maruti Suzuki,Wagon R,1.0
2002,775000.0,2016,66761,Diesel,Kolkata,No Tag,12870,Hyundai,Creta  ,1.6
2003,575000.0,2017,28233,Petrol,Kolkata,No Tag,9548,Hyundai,Elite i20,1.2
2004,399000.0,2018,36515,Petrol,Kolkata,No Tag,6626,Hyundai,Grand i10,1.2
2005,795000.0,2019,19677,Petrol,Kolkata,No Tag,13202,Hyundai,Verna  ,1.6
2006,975000.0,2015,111000,Diesel,Kolkata,No Tag,16191,Isuzu,MU7  ,
2007,350000.0,2013,72000,Diesel,Kolkata,No Tag,5812,Skoda,Laura  ,2.0
2008,450000.0,2015,47000,Diesel,Kolkata,No Tag,7473,Hyundai,Elite i20,1.4
2009,151000.0,2007,73000,Petrol,Kolkata,No Tag,,Honda,City  ,
2010,572000.0,2016,108943,Diesel,Kolkata,Home Test Drive,9507,Maruti Suzuki,Vitara Brezza,
2011,441000.0,2014,74529,Diesel,Kolkata,No Tag,7323,Ford,EcoSport  ,1.5
2012,605000.0,2016,62778,Diesel,Kolkata,Home Test Drive,10053,Maruti Suzuki,Vitara Brezza,
2013,680000.0,2021,7354,Petrol,Kolkata,No Tag,11292,Tata,Altroz  ,
2014,638000.0,2017,69342,Diesel,Kolkata,No Tag,10595,Ford,EcoSport  ,1.5
2015,184000.0,2010,7956,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Alto  ,
2016,434000.0,2014,73768,Petrol,Kolkata,No Tag,7210,Hyundai,Elite i20,1.2
2017,1093000.0,2021,6095,Petrol,Kolkata,Home Test Drive,,Kia,Sonet  ,1.0
2018,787000.0,2016,57220,Petrol,Kolkata,Home Test Drive,13069,Hyundai,Creta  ,1.6
2019,573000.0,2016,72378,Diesel,Kolkata,Home Test Drive,9515,Maruti Suzuki,Vitara Brezza,
2020,260000.0,2017,54369,Petrol,Kolkata,Home Test Drive,4321,Renault,Kwid  ,
2021,212000.0,2012,119903,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Alto  ,
2022,252000.0,2011,41805,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
2023,1190000.0,2020,32237,Petrol,Kolkata,Home Test Drive,19760,Kia,Seltos  ,1.5
2024,308000.0,2013,83523,Diesel,Kolkata,No Tag,5114,Honda,Amaze  ,1.5
2025,347000.0,2012,59831,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Swift  ,
2026,1081000.0,2018,79592,Diesel,Kolkata,Home Test Drive,17951,Jeep,Compass Limited,2.0
2027,278000.0,2012,46633,Petrol + 1,Kolkata,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
2028,277000.0,2012,61661,CNG,Kolkata,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
2029,276000.0,2011,48111,Petrol,Kolkata,Home Test Drive,,Toyota,Etios  ,
2030,722000.0,2016,76581,Diesel,Kolkata,Home Test Drive,11990,Hyundai,Creta  ,1.4
2031,276000.0,2013,59138,CNG,Kolkata,Home Test Drive,4590,Maruti Suzuki,Wagon R,1.0
2032,348000.0,2013,84226,Petrol,Kolkata,Home Test Drive,5782,Maruti Suzuki,Swift  ,
2033,1548000.0,2020,16008,Diesel,Kolkata,Home Test Drive,25700,Mahindra,Scorpio  ,
2034,681000.0,2012,45780,Diesel,Kolkata,Home Test Drive,,Mahindra,XUV500  ,
2035,198000.0,2010,28525,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Alto  ,
2036,366000.0,2016,82471,Petrol,Kolkata,Home Test Drive,6078,Tata,Tiago  ,
2037,232000.0,2012,40295,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Alto  ,
2038,247000.0,2012,50388,CNG,Kolkata,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
2039,313000.0,2014,88270,Petrol,Kolkata,Home Test Drive,5197,Hyundai,Grand i10,1.2
2040,232000.0,2014,33499,Petrol,Kolkata,Home Test Drive,3852,Maruti Suzuki,Alto  ,
2041,185000.0,2011,44341,Petrol,Kolkata,Home Test Drive,,Hyundai,i10  ,
2042,247000.0,2013,84207,Petrol,Kolkata,Home Test Drive,4101,Maruti Suzuki,Wagon R,1.0
2043,260000.0,2011,38069,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
2044,233000.0,2014,34031,Petrol,Kolkata,Home Test Drive,3864,Maruti Suzuki,Alto  ,
2045,228000.0,2014,52836,Petrol,Kolkata,Home Test Drive,3781,Maruti Suzuki,Alto  ,
2046,227000.0,2013,37249,Petrol,Kolkata,Home Test Drive,3766,Maruti Suzuki,Alto  ,
2047,494000.0,2013,61100,Diesel,Kolkata,Home Test Drive,8203,Renault,Duster  ,
2048,408000.0,2012,84870,Petrol,Kolkata,Home Test Drive,,Honda,City  ,1.5
2049,403000.0,2010,46941,Petrol,Kolkata,Home Test Drive,,Honda,City  ,1.5
2050,457000.0,2013,96421,Petrol,Kolkata,Home Test Drive,7587,Hyundai,Verna  ,1.6
2051,684000.0,2020,22688,Petrol,Kolkata,No Tag,11365,Tata,Altroz  ,
2052,465000.0,2012,62293,Petrol,Kolkata,Home Test Drive,,Hyundai,Verna  ,1.6
2053,328000.0,2012,67715,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Swift  ,
2054,219000.0,2013,67605,Petrol,Kolkata,Home Test Drive,3645,Maruti Suzuki,Alto  ,
2055,420000.0,2014,48964,Petrol,Kolkata,Home Test Drive,6974,Hyundai,Xcent  ,1.2
2056,754000.0,2017,95076,Diesel,Kolkata,Home Test Drive,12521,Hyundai,Creta  ,1.4
2057,473000.0,2017,63626,Petrol,Kolkata,Home Test Drive,7861,Maruti Suzuki,Baleno  ,1.2
2058,615000.0,2017,89354,Diesel,Kolkata,Home Test Drive,10213,Ford,EcoSport  ,1.5
2059,344000.0,2018,34027,Petrol,Kolkata,Quality Report,5712,Maruti Suzuki,Wagon R,1.0
2060,313000.0,2014,10953,Petrol,Kolkata,Quality Report,5197,Maruti Suzuki,Wagon R,1.0
2061,188000.0,2014,40350,Petrol,Kolkata,Home Test Drive,3122,Maruti Suzuki,Alto  ,
2062,290000.0,2016,35053,Petrol,Kolkata,Home Test Drive,4817,Renault,Kwid  ,
2063,153000.0,2010,34713,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Estilo  ,
2064,365000.0,2013,68818,Diesel,Kolkata,Home Test Drive,6061,Volkswagen,Vento  ,
2065,384000.0,2013,40457,Diesel,Kolkata,Home Test Drive,6375,Skoda,Rapid  ,1.6
2066,394000.0,2012,96713,Diesel,Kolkata,Home Test Drive,,Skoda,Rapid  ,1.6
2067,499000.0,2016,52526,Petrol,Kolkata,Home Test Drive,8286,Maruti Suzuki,Baleno  ,1.2
2068,502000.0,2016,49965,Petrol,Kolkata,Home Test Drive,8336,Maruti Suzuki,Baleno  ,1.2
2069,722000.0,2020,8233,Petrol,Kolkata,Quality Report,11990,Maruti Suzuki,Baleno  ,1.2
2070,276000.0,2017,22017,Petrol,Kolkata,Home Test Drive,4583,Maruti Suzuki,Alto  ,
2071,494000.0,2013,72216,Diesel,Kolkata,Home Test Drive,8211,Ford,EcoSport  ,1.5
2072,354000.0,2014,11131,Petrol,Kolkata,Home Test Drive,5880,Hyundai,Grand i10,1.2
2073,502000.0,2017,63156,Petrol,Kolkata,Home Test Drive,8336,Maruti Suzuki,Baleno  ,1.2
2074,288000.0,2013,32796,Petrol,Kolkata,Home Test Drive,4776,Maruti Suzuki,Wagon R,1.0
2075,421000.0,2014,71803,Petrol,Kolkata,Home Test Drive,6991,Hyundai,Xcent  ,1.2
2076,225000.0,2014,81253,Petrol,Kolkata,Home Test Drive,3736,Maruti Suzuki,Alto  ,
2077,789000.0,2015,86671,Diesel,Kolkata,Home Test Drive,13107,Hyundai,Creta  ,1.6
2078,303000.0,2013,35630,Petrol,Kolkata,Home Test Drive,5038,Maruti Suzuki,Wagon R,1.0
2079,309000.0,2012,90673,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Swift  ,
2080,460000.0,2019,3395,Petrol,Kolkata,Home Test Drive,7637,Maruti Suzuki,Eeco  ,
2081,203000.0,2012,49705,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Alto  ,
2082,499000.0,2014,54808,Diesel,Kolkata,Home Test Drive,8283,Renault,Duster  ,
2083,281000.0,2011,58525,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Swift  ,
2084,281000.0,2011,43451,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Swift  ,
2085,350000.0,2014,51313,Petrol,Kolkata,Home Test Drive,5815,Hyundai,Grand i10,1.2
2086,536000.0,2019,46575,Petrol,Kolkata,Home Test Drive,8901,Maruti Suzuki,Swift  ,
2087,648000.0,2020,8823,Petrol,Kolkata,No Tag,10761,Maruti Suzuki,Baleno  ,1.2
2088,563000.0,2019,4277,Petrol,Kolkata,Home Test Drive,9349,Renault,Triber  ,
2089,430000.0,2014,29856,Petrol,Kolkata,Home Test Drive,7140,Honda,City  ,
2090,460000.0,2016,31349,Petrol,Kolkata,Home Test Drive,7639,Maruti Suzuki,Ciaz  ,
2091,313000.0,2014,70443,Petrol,Kolkata,Home Test Drive,5197,Hyundai,Xcent  ,1.2
2092,544000.0,2020,1290,Petrol,Kolkata,Home Test Drive,9034,Maruti Suzuki,Ignis  ,1.2
2093,724000.0,2021,9288,Petrol,Kolkata,Home Test Drive,12023,Tata,Altroz  ,
2094,718000.0,2016,84946,Petrol,Kolkata,Home Test Drive,11923,Hyundai,Creta  ,1.6
2095,220000.0,2011,18852,Petrol,Kolkata,Home Test Drive,,Hyundai,i20  ,1.2
2096,603000.0,2017,56272,Petrol,Kolkata,Home Test Drive,10013,Maruti Suzuki,Baleno  ,1.2
2097,249000.0,2011,39692,CNG,Kolkata,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
2098,281000.0,2016,47499,Petrol,Kolkata,Home Test Drive,4671,Renault,Kwid  ,1.0
2099,641000.0,2019,12423,Petrol,Kolkata,Home Test Drive,10644,Maruti Suzuki,Baleno  ,1.2
2100,806000.0,2021,25111,Petrol,Kolkata,Home Test Drive,13384,Maruti Suzuki,Baleno  ,1.2
2101,860000.0,2017,12158,Petrol,Kolkata,Home Test Drive,14281,Hyundai,Verna  ,1.6
2102,319000.0,2010,46402,Petrol,Kolkata,Home Test Drive,,Honda,City  ,1.5
2103,492000.0,2018,10645,Petrol,Kolkata,Home Test Drive,8170,Hyundai,Xcent  ,1.2
2104,509000.0,2016,46925,Petrol,Kolkata,Home Test Drive,8451,Maruti Suzuki,Baleno  ,1.2
2105,198000.0,2010,45622,Petrol,Kolkata,Home Test Drive,,Maruti Suzuki,Estilo  ,
2106,1077000.0,2019,22773,Petrol,Kolkata,Home Test Drive,17885,Kia,Seltos  ,1.5
2107,279000.0,2014,65735,Petrol,Kolkata,No Tag,4633,Maruti Suzuki,Wagon R,1.0
2108,574000.0,2018,50515,Diesel,Kolkata,Home Test Drive,9532,Honda,Amaze  ,1.5
2109,592000.0,2018,22652,Petrol,Kolkata,Home Test Drive,9831,Hyundai,Elite i20,1.2
2110,1454000.0,2019,84249,Diesel,Kolkata,Home Test Drive,24146,Mahindra,Scorpio  ,
2111,246000.0,2015,50876,Petrol,Kolkata,Home Test Drive,4085,Datsun,GO  ,
2112,291000.0,2019,71129,Petrol,Kolkata,Home Test Drive,4827,Maruti Suzuki,Alto  ,
2113,394000.0,2013,70100,Petrol,Kolkata,Home Test Drive,6539,Honda,Amaze  ,1.2
2114,714000.0,2016,94693,Petrol,Kolkata,Home Test Drive,11855,Hyundai,Creta  ,1.6
2115,428000.0,2014,48746,Petrol,Kolkata,Home Test Drive,7100,Ford,EcoSport  ,1.5
2116,341000.0,2010,83657,Petrol,Kolkata,Home Test Drive,,Honda,City  ,1.5
2117,833000.0,2020,28111,Petrol,Kolkata,Home Test Drive,13833,Hyundai,Venue  ,1.2
2118,450000.0,2016,48377,Petrol,Kolkata,Home Test Drive,7481,Skoda,Rapid  ,1.6
2119,337000.0,2014,53437,Petrol,Kolkata,Home Test Drive,5603,Maruti Suzuki,Celerio  ,
2120,349000.0,2014,4317,Petrol,Kolkata,Home Test Drive,5795,Hyundai,Xcent  ,1.2
2121,311000.0,2013,24914,Petrol,Kolkata,Home Test Drive,5169,Maruti Suzuki,Swift  ,
2122,460000.0,2019,8628,Petrol,Kolkata,Home Test Drive,7634,Maruti Suzuki,Eeco  ,
2123,415000.0,2017,37151,Petrol,Kolkata,Home Test Drive,6900,Honda,Amaze  ,1.2
2124,475000.0,2019,33130,Petrol,Kolkata,Quality Report,7888,Hyundai,Grand i10,1.2
2125,622000.0,2019,2935,Petrol,Kolkata,Home Test Drive,10329,Hyundai,Grand i10,1.2
2126,314000.0,2019,29782,Petrol,Kolkata,Home Test Drive,5214,Maruti Suzuki,Alto  ,
2127,254000.0,2015,33907,Petrol,Kolkata,Home Test Drive,4216,Renault,Kwid  ,
2128,314000.0,2019,10039,Petrol,Kolkata,Home Test Drive,5207,Maruti Suzuki,Alto  ,
2129,1436000.0,2018,55798,Diesel,Kolkata,Home Test Drive,23847,Mahindra,Scorpio  ,
2130,509000.0,2017,38539,Petrol,Kolkata,Home Test Drive,8452,Maruti Suzuki,Baleno  ,1.2
2131,528000.0,2015,72959,Petrol,Kolkata,No Tag,8768,Ford,EcoSport  ,1.5
2132,413000.0,2015,68637,Petrol,Kolkata,Home Test Drive,6860,Honda,Jazz  ,
2133,390000.0,2014,30986,Petrol,Kolkata,Home Test Drive,6483,Hyundai,Xcent  ,1.2
2134,322000.0,2013,45868,Diesel,Kolkata,Home Test Drive,5353,Maruti Suzuki,Swift  ,
